"F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48"
0.495635673624288,0.313725490196078,0.170018975332068,0.493783896537338,0.137672090112641,0.058072590738423,0.889120809614168,0.805376344086022,0.605566097406705,0.0676470588235294,0.0436274509803921,0.0374387254901961,0.605439595192916,0.192789373814042,0.0860215053763441,0.339631610219846,0.206654783125371,0.10992275698158,0.83266106442577,0.707675070028011,0.468235294117647,0.0313725490196078,0.0261210571184995,0.0251321398124467,0.0167203199687835,0.0244463954736123,0.0373036776899814,0.946867527498804,0.928359636537541,0.858823529411764,0.927622979016168,0.879876160990712,0.740282077743378,0.137178008458285,0.059438677431757,0.0400615148019992,0.354761904761905,0.107002801120448,0.057563025210084,0.643529411764706,0.441960784313725,0.268392156862745,0.795812562313061,0.573546028580924,0.277966101694915,0.245143638850889,0.08718650250798,0.0495212038303694
0.252394728383157,0.278238508518161,0.15274831243973,0.342047930283224,0.427450980392157,0.433551198257081,0.20669751046486,0.210707204230006,0.123727693324521,0.536755793226382,0.537825311942959,0.491122994652406,0.151667939903234,0.160071301247772,0.0889737713267124,0.713912231559291,0.763865546218488,0.789635854341737,0.40078431372549,0.437647058823529,0.244781783681214,0.354385964912281,0.369865841073272,0.297729618163055,0.638588235294118,0.64721568627451,0.62564705882353,0.089196462898885,0.0982698961937715,0.059284890426759,0.357277970011534,0.402076124567473,0.216839677047289,0.435294117647059,0.43355119825708,0.375947712418301,0.310823529411765,0.347450980392157,0.176392156862745,0.288716241213467,0.296263411024788,0.237291897891232,0.927100840336134,0.925770308123249,0.92079831932773,0.4319535221496,0.464197530864197,0.267429193899782
0.381365787694388,0.399837728194726,0.449276538201487,0.337578701205252,0.351610001798884,0.392228818132757,0.090875816993464,0.0945882352941176,0.0962091503267973,0.5890608875129,0.423529411764706,0.096594427244582,0.420236773954865,0.435553089160192,0.478135405105438,0.345098039215686,0.25121107266436,0.0966551326412918,0.813943355119826,0.795642701525054,0.779520697167756,0.489894419306184,0.415686274509804,0.319079939668175,0.280667354661162,0.303611971104231,0.354764361885105,0.202913165266107,0.207394957983193,0.213557422969188,0.786717267552182,0.644781783681215,0.205186590765338,0.244611528822055,0.271089488426949,0.323868494766327,0.497626418988648,0.483797729618163,0.489164086687307,0.65439360929557,0.585403050108933,0.448583877995642,0.822084623323014,0.718679050567596,0.384623323013416,0.192679738562092,0.162614379084967,0.117777777777778
0.3376559714795,0.211720142602495,0.0723707664884134,0.516478931998332,0.34121818940342,0.185773884021693,0.92952380952381,0.910588235294118,0.898823529411765,0.305771886219276,0.452692626346313,0.0861088097210714,0.324546114742193,0.211401597676107,0.155918663761801,0.561624649859945,0.713095238095238,0.382002801120448,0.635844513243895,0.543240454076368,0.478087375300998,0.218743768693918,0.141309405117979,0.0751744765702891,0.437678855325914,0.607101218865925,0.163910969793323,0.667736185383244,0.504218657159834,0.330837789661319,0.601369436663555,0.431746031746031,0.245440398381575,0.426143790849673,0.289673202614379,0.222745098039215,0.0671280276816609,0.0359861591695502,0.025836216839677,0.741089324618737,0.669978213507626,0.58562091503268,0.522589309696482,0.402900886381949,0.326403438087564,0.439091847265221,0.278513931888545,0.119793601651187
0.349719887955182,0.353221288515406,0.344491129785247,0.392665214233841,0.401234567901234,0.394771241830065,0.778921568627451,0.464583333333333,0.477328431372549,0.224603174603174,0.0971521942110176,0.0794584500466853,0.904231166150671,0.614344685242518,0.658926728586172,0.469422363540011,0.141282458929518,0.121250662427133,0.244371006829698,0.237981934346772,0.219651905706102,0.752845528455285,0.810521281683406,0.857293161166906,0.692401960784314,0.303349673202615,0.29297385620915,0.467678684376977,0.43921568627451,0.440986717267552,0.296181630546955,0.302167182662538,0.287430340557275,0.681018799272286,0.692136648473822,0.683444511825349,0.0985994397759103,0.0807584572290453,0.0664511958629605,0.531416122004358,0.54640522875817,0.537254901960785,0.164241486068111,0.165686274509804,0.147626418988648,0.636441893830703,0.622620755619321,0.617360114777619
0.270676360431813,0.311169861202908,0.19585811852831,0.609912854030501,0.537581699346405,0.338126361655774,0.161249584579595,0.173811897640412,0.166101694915254,0.325765393876849,0.323632610939113,0.366838665290678,0.494077631052421,0.458903561424569,0.389155662264905,0.771856978085352,0.76401384083045,0.382237600922722,0.396534427724578,0.423529411764706,0.288736890104879,0.40255496137849,0.410279263220439,0.460665478312537,0.594133086305389,0.594905048633627,0.524749112243323,0.653695324283559,0.652531781943547,0.579185520361991,0.700321919812701,0.699443956687153,0.665086333040679,0.222864739115985,0.232635427052177,0.269258889996677,0.777526395173454,0.786123680241328,0.760331825037708,0.863708290333677,0.876711386308909,0.869762641898864,0.521848739495799,0.513613445378152,0.471204481792717,0.956318082788671,0.979738562091503,0.978104575163398
0.382669196710942,0.361543327008222,0.325553447185326,0.130015082956259,0.126546003016591,0.121266968325792,0.343167420814479,0.446334841628959,0.444524886877827,0.273433294886582,0.292887351018839,0.282583621683968,0.247334021327829,0.446439628482972,0.495596835225318,0.730795847750865,0.717185697808535,0.549077277970011,0.504146576663453,0.483317261330762,0.402250080360013,0.213071895424837,0.6,0.791830065359477,0.386446508427932,0.534021327829378,0.528379772961817,0.512386417981827,0.611095169775228,0.550549976087996,0.21847789963443,0.218677301429046,0.205915586573612,0.292841581076875,0.492903828197946,0.518829754123872,0.635711305798915,0.592073425114727,0.438047559449311,0.197058823529412,0.516078431372549,0.656666666666667,0.321718020541549,0.53467787114846,0.556153127917834,0.222657952069717,0.38375350140056,0.433862433862433
0.480718954248366,0.399019607843137,0.390305010893246,0.529782723900371,0.560201377848437,0.575622681505035,0.671358543417367,0.70686274509804,0.725560224089636,0.124685771744595,0.17219708396179,0.146556058320764,0.612044817927171,0.507749766573296,0.542296918767507,0.581562302340291,0.648734977862112,0.613472485768501,0.373420479302832,0.37274267731784,0.364463810215444,0.416874628639334,0.427926322043969,0.461734997029114,0.588235294117647,0.446482122260669,0.467358708189158,0.274816176470588,0.310294117647059,0.291605392156863,0.840369088811995,0.833756247597078,0.832602845059593,0.718198529411765,0.632291666666667,0.600796568627451,0.255704099821747,0.379679144385027,0.416755793226381,0.481682146542827,0.498658410732714,0.510371517027864,0.0734090127278982,0.101066391468868,0.0682490540075679,0.202597402597402,0.242322383498854,0.229182582123758
0.456644880174291,0.576954732510288,0.393851367707576,0.510805173133083,0.618356278681686,0.441134751773049,0.171698558941649,0.198724309000708,0.227545476021734,0.356911764705882,0.397892156862744,0.350686274509804,0.146949891067538,0.173093681917211,0.188235294117647,0.49726678550208,0.506773618538324,0.469102792632204,0.580816110227875,0.589348171701113,0.53190249072602,0.233378932968536,0.305517555859553,0.315640674874601,0.655980392156863,0.675588235294118,0.618921568627451,0.530392156862745,0.692366946778712,0.432142857142857,0.415169144580909,0.455117431588019,0.393234216763628,0.209019607843137,0.239656862745098,0.259117647058823,0.759861591695502,0.78881199538639,0.763437139561708,0.918538324420678,0.936363636363636,0.913903743315508,0.258477508650519,0.273529411764706,0.271280276816609,0.309752321981424,0.345304437564499,0.313003095975232
0.859249786871271,0.760443307757886,0.638874680306906,0.111852502194908,0.191922739244952,0.0805970149253731,0.804839382561535,0.702461410095954,0.580642469753859,0.40359477124183,0.325490196078431,0.216339869281046,0.0997951419373719,0.151243781094527,0.0412057360257536,0.0490540075679394,0.129824561403509,0.0154110767113863,0.0122762148337596,0.0816709292412617,0.00375106564364876,0.882527233115468,0.810806100217865,0.722788671023965,0.18256234532648,0.193337140681515,0.0803350466400151,0.623068050749712,0.528489042675894,0.418281430219146,0.426970788315326,0.404961984793917,0.34109643857543,0.246086274509804,0.224188235294117,0.126996078431372,0.544175317185698,0.426297577854671,0.305305651672434,0.752278376139188,0.622700911350456,0.487047776857222,0.308823529411764,0.280666666666666,0.179137254901961,0.157563025210084,0.146638655462185,0.16624649859944
0.661053440984237,0.416455209534794,0.281199538638985,0.829721362229102,0.687719298245614,0.581217750257998,0.962240896358543,0.959663865546217,0.942128851540615,0.399461745482507,0.208304498269896,0.0991157247212611,0.996603641456584,0.997268907563026,0.996078431372551,0.921664275466284,0.871640363462458,0.829555236728838,0.533978654753041,0.310399602879126,0.192256142963514,0.933442265795207,0.915141612200436,0.873856209150327,0.457540106951871,0.440142602495544,0.375115864527629,0.905718954248366,0.820424836601307,0.724183006535948,0.660235294117647,0.710431372549019,0.670745098039216,0.585279909065075,0.566240409207161,0.495026996305769,0.77671568627451,0.866176470588236,0.887990196078432,0.187354941976791,0.17390956382553,0.157262905162065,0.796672608437315,0.795246583481878,0.742959001782531,0.341960784313725,0.329635854341737,0.276358543417367
0.810918877354864,0.768319876970396,0.729104190695886,0.698752228163993,0.61216577540107,0.574376114081997,0.366138763197587,0.126923076923077,0.153092006033183,0.525035521454959,0.224097755044046,0.246206308610401,0.429254901960784,0.334588235294118,0.301803921568628,0.320078431372549,0.231686274509804,0.245333333333333,0.181283422459893,0.0864081996434937,0.111185383244207,0.988197586726999,0.98657616892911,0.943891402714931,0.947590251053692,0.994062671797691,0.989518050210738,0.709019607843137,0.0850980392156863,0.165098039215686,0.502847805788982,0.429645191409897,0.382212885154061,0.545264914476429,0.135085523571131,0.181727158948686,0.6159767610748,0.488985717743888,0.453740014524328,0.705755850727388,0.314358001265022,0.34471853257432,0.925133689839572,0.909982174688057,0.838591800356506,0.575898692810458,0.331699346405229,0.326797385620915
0.277919863597613,0.240920716112532,0.19693094629156,0.779638009049774,0.757918552036199,0.724283559577677,0.438398692810457,0.539923747276689,0.328159041394335,0.640369088811996,0.652941176470588,0.501038062283737,0.474509803921568,0.575373645961882,0.356067461949815,0.502218405610419,0.607528266781165,0.379361671675969,0.739775910364146,0.674859943977591,0.6156162464986,0.704498269896194,0.637543252595156,0.562572087658593,0.391721132897604,0.344923747276689,0.273376906318083,0.387599364069952,0.437731849496555,0.290726020137785,0.54390289449113,0.611428571428571,0.404892623716153,0.59295718287315,0.621448579431773,0.449459783913565,0.491699346405229,0.441633986928104,0.359607843137255,0.510002482005461,0.561975676346488,0.39434102755026,0.593304638928743,0.524438067910091,0.464084170253467,0.663305322128852,0.579751900760305,0.526690676270508
0.885178777393309,0.899077277970011,0.925461361014993,0.673661897191309,0.6404875463699,0.606359300476948,0.162792922046868,0.14701099952176,0.119273075083692,0.241218189403421,0.206508135168961,0.175803087192324,0.515260017050299,0.510861040068201,0.443171355498721,0.510893246187364,0.305083514887437,0.257007988380537,0.857161847789963,0.870920571618477,0.89305417082087,0.531372549019608,0.188725490196079,0.127843137254902,0.321417797888386,0.286877828054299,0.254600301659125,0.555619320899092,0.402678144428503,0.378000956480153,0.595454545454546,0.542959001782532,0.502317290552585,0.374855824682814,0.364521337946943,0.333333333333333,0.808674985145574,0.816042780748664,0.830421865715984,0.480738177623991,0.231430219146482,0.188119953863898,0.448235294117646,0.437058823529411,0.385441176470588,0.752703505644682,0.728698752228164,0.724064171122995
0.132256824298347,0.138023836985775,0.126797385620915,0.881320949432405,0.881940144478844,0.883384932920537,0.758632233381157,0.732855093256815,0.7130081300813,0.380502623584645,0.378182822424744,0.371720519193593,0.823529411764706,0.801568627450981,0.784425770308124,0.189915966386555,0.214098972922502,0.202427637721755,0.600033517680577,0.581833417127535,0.562962962962963,0.240843507214206,0.254753977062523,0.24298927118017,0.98458110516934,0.984848484848485,0.981729055258467,0.433068362480127,0.433174350821409,0.432432432432432,0.339547511312217,0.331644042232277,0.316742081447964,0.675919806124697,0.65045164133069,0.634016303150474,0.525641025641026,0.50930115635998,0.499195575666164,0.939677047289504,0.934140715109573,0.931949250288351,0.278942881500426,0.298124467178176,0.293009377664109,0.314358001265022,0.278684376976597,0.250980392156862
0.269607843137255,0.275579322638146,0.0767379679144385,0.213725490196078,0.204284676833696,0.178213507625272,0.390927714369329,0.412408545507755,0.424582967515364,0.944570135746605,0.938687782805429,0.952790346907994,0.277981356477017,0.290260366441659,0.282160077145612,0.0836862745098039,0.0788235294117647,0.0636078431372549,0.164052287581699,0.287908496732026,0.469934640522876,0.317181787969425,0.31864406779661,0.180658025922233,0.538486092111263,0.558549931600548,0.573825809393525,0.242196078431373,0.394666666666667,0.606745098039216,0.328567119155354,0.349079939668175,0.356862745098039,0.357941176470588,0.34985294117647,0.264607843137255,0.783358471593766,0.787782805429864,0.806737053795877,0.474740484429066,0.484494974460372,0.47665183720547,0.652419955323902,0.665078183172003,0.681906180193597,0.416642754662841,0.403825920612147,0.32883787661406
0.852204144068974,0.855402586566541,0.87937699902656,0.406148632292423,0.394529169692568,0.36315662067296,0.53679354094579,0.478662053056517,0.255363321799308,0.539767156862746,0.539031862745099,0.524080882352942,0.395392156862745,0.360196078431373,0.287745098039216,0.587986305633365,0.592468098350452,0.595580454403984,0.511010558069382,0.435294117647059,0.158974358974359,0.429613340663368,0.423126259849734,0.394649074583104,0.341757443718228,0.273928830791576,0.179956427015251,0.644757033248082,0.660230179028133,0.676470588235294,0.489501116902457,0.487813353189377,0.479722015388433,0.761528059499662,0.779445571331981,0.810074374577417,0.705920060331825,0.720550527903469,0.738461538461538,0.649069884364002,0.588335847159377,0.225339366515837,0.211764705882353,0.163834422657952,0.14161220043573,0.45838779956427,0.451895424836601,0.43272331154684
0.599439775910364,0.449299719887955,0.372829131652661,0.69451871657754,0.787121212121212,0.796167557932263,0.882230392156862,0.791973039215686,0.701225490196078,0.34024064171123,0.452584670231728,0.515597147950089,0.225816993464052,0.210457516339869,0.148039215686274,0.258875816993464,0.355660130718954,0.416313725490195,0.881756862745097,0.892015686274509,0.878180392156862,0.388888888888888,0.510877684407096,0.577450980392157,0.452380952380952,0.578511404561825,0.633293317326931,0.230668677727501,0.261337355455002,0.246254399195576,0.280926916221034,0.303119429590018,0.299019607843137,0.297772701313535,0.406510565391205,0.472796497239672,0.802909550917141,0.667552182163188,0.532447817836812,0.203267973856209,0.297029114676174,0.355852644087938,0.332352941176471,0.264565826330532,0.200140056022409,0.540066592674806,0.64787273399926,0.682278949315576
0.239955604883463,0.410876803551609,0.319348871624122,0.467114845938375,0.533837535014006,0.432156862745097,0.405529168189015,0.449567653148216,0.354670563877725,0.644705882352941,0.450196078431373,0.368888888888889,0.352848904267589,0.400046136101499,0.313310265282583,0.163657090743274,0.461057911536707,0.298267213862289,0.221786492374728,0.520116194625999,0.349382716049383,0.310553633217993,0.474279123414071,0.363321799307958,0.549290060851928,0.535496957403652,0.447532116294793,0.163880288957688,0.358307533539732,0.247265221878225,0.492609351432881,0.479336349924585,0.389381598793363,0.271800356506239,0.350017825311943,0.259465240641711,0.506942236354001,0.605193428722841,0.48362480127186,0.359733893557423,0.542156862745098,0.41141456582633,0.456644880174292,0.322222222222222,0.27843137254902,0.436900093370681,0.488776844070962,0.388534080298786
0.640948472412221,0.617054263565892,0.570360237118103,0.133741176470588,0.142964705882353,0.128407843137255,0.337625861155273,0.322787493375728,0.306995230524642,0.574509803921569,0.53515406162465,0.499089635854342,0.267028657616893,0.265460030165913,0.254177978883861,0.709569798068481,0.792625109745391,0.569856599356161,0.632588539291686,0.738531691746466,0.48171454628363,0.201499423298731,0.201614763552479,0.192656670511341,0.870588235294118,0.901176470588236,0.763529411764706,0.44241103848947,0.555555555555555,0.328540305010893,0.551286202554416,0.661305990286022,0.417413203813635,0.332277526395173,0.259125188536953,0.206636500754148,0.273202614379085,0.389978213507625,0.20159767610748,0.493178679922673,0.458050262358464,0.431262082297707,0.410714285714285,0.393977591036414,0.371078431372549,0.447058823529412,0.347404844290657,0.298731257208766
0.696791443850268,0.684016636957814,0.689542483660131,0.154715219421101,0.152847805788982,0.141705571117336,0.340285204991087,0.10427807486631,0.0582887700534759,0.331333333333333,0.345019607843137,0.33956862745098,0.489574036511156,0.0977958079783636,0.0317241379310345,0.576470588235294,0.329411764705882,0.287114845938375,0.983375959079284,0.9769820971867,0.979965899403239,0.933986928104575,0.92483660130719,0.930555555555556,0.597530864197532,0.589034132171388,0.590922294843864,0.400639386189258,0.422847399829497,0.424083546462063,0.777876433592305,0.766333703292638,0.773510913799482,0.500852514919011,0.498635976129582,0.500682011935209,0.863223338115734,0.861979913916786,0.869249163079866,0.336061381074169,0.202898550724638,0.181244671781756,0.239384355892894,0.258739194602572,0.253341766814252,0.0487465872424919,0.0580789277736411,0.0498883097542814
0.551427588579292,0.481114551083591,0.44781561747506,0.328276573787409,0.293636050911592,0.243102855177158,0.595116537180911,0.332371439141694,0.27843137254902,0.620289855072464,0.51611253196931,0.357487922705314,0.60920716112532,0.558226768968457,0.558397271952259,0.286015232539296,0.250072921730675,0.147107438016529,0.597385620915033,0.38562091503268,0.350326797385621,0.533333333333334,0.448619017499472,0.273497786211258,0.399271708683473,0.280504201680672,0.151204481792717,0.717797888386124,0.67420814479638,0.707239819004525,0.47288708586883,0.423461798512508,0.376064908722109,0.49640522875817,0.307908496732026,0.228496732026144,0.410522875816993,0.343267973856209,0.23156862745098,0.20082304526749,0.200629387557492,0.0785766158315177,0.079144385026738,0.116339869281046,0.0229352346999406,0.410622983370563,0.36584760486473,0.310846363862
0.53314358001265,0.688614800759013,0.678368121442126,0.495319418089816,0.536432637571158,0.42302340290955,0.338423028785983,0.330663329161452,0.244221944096788,0.613209494324046,0.595321637426901,0.533470932232542,0.229084967320261,0.490767973856209,0.162418300653595,0.646916221033868,0.798169934640522,0.839477124183006,0.879411764705882,0.868454440599769,0.85997693194925,0.741508806912596,0.720505151213028,0.640943835161183,0.301064425770308,0.558095238095238,0.228982259570494,0.571216447744146,0.737521416333523,0.770454978107748,0.437433155080214,0.616518122400476,0.560071301247772,0.438130997079683,0.418105965790572,0.335836462244473,0.360879961740794,0.483213773314204,0.233094213295074,0.202472293265132,0.254049445865303,0.124808184143223,0.22447599729547,0.42447599729547,0.241514536849222,0.295776772247361,0.411387631975867,0.145550527903469
0.510306686777275,0.158169934640523,0.177978883861237,0.544965104685942,0.512495845795946,0.492555666334331,0.683539731682146,0.167337461300309,0.190660474716202,0.83828197945845,0.615686274509804,0.641083099906629,0.878530652767435,0.162074956564904,0.195433109952842,0.983882352941176,0.985686274509803,0.985764705882352,0.880082559339526,0.823735810113519,0.842311661506708,0.808323329331733,0.267867146858744,0.299719887955182,0.71729055258467,0.718894830659536,0.73475935828877,0.420573152337858,0.411644042232277,0.426726998491704,0.624425078673445,0.598644396030017,0.572331154684096,0.799062233589088,0.415856777493606,0.453196930946291,0.605763517528224,0.343018419489008,0.367082590612002,0.146474028207774,0.136773305813553,0.132645338837289,0.344613894940692,0.292519970951343,0.300169450496248,0.947385620915033,0.925163398692811,0.937745098039216
0.648945147679325,0.55572102258625,0.435939439066765,0.467385620915032,0.411372549019607,0.323267973856209,0.216755793226381,0.158288770053476,0.0898395721925134,0.423093681917211,0.366361655773421,0.282352941176471,0.55395537525355,0.497701149425287,0.415551048005409,0.769557307459066,0.672245805538711,0.545340610470993,0.506194295900178,0.446212121212121,0.36590909090909,0.564849354375897,0.484313725490196,0.370588235294117,0.712591911764705,0.61234681372549,0.489307598039216,0.740023068050749,0.638985005767013,0.512539133300379,0.476986584107327,0.531269349845201,0.380804953560371,0.611191892487332,0.526415510024235,0.409209076889182,0.684313725490196,0.585784313725491,0.464362745098039,0.670098039215686,0.608823529411765,0.515686274509804,0.613071895424836,0.560929557007988,0.462018881626725,0.343713956170704,0.281314878892734,0.201384083044983
